Absolute performance profile for SolverTime
Filter: gap <= 1% and not failed
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
377.968643       20       29       39       20       32       37     43      44    32          51            9
378.899556       20       29       39       20       32       37     43      44    32          51            9
379.830468       20       29       39       20       32       37     43      44    32          51            9
380.761381       20       29       39       20       32       37     43      44    32          51            9
381.692294       20       29       39       20       32       37     43      44    32          51            9
382.623207       20       29       39       20       32       37     43      44    32          51            9
383.554120       20       29       39       20       32       37     43      44    32          51            9
384.485033       20       29       39       20       32       37     43      44    32          51            9
385.415946       20       29       39       20       32       37     43      44    32          51            9
386.346859       20       29       39       20       32       37     43      44    32          51            9
387.277772       20       29       39       20       32       37     43      44    32          51            9
388.208685       20       29       39       20       32       37     43      44    32          51            9
389.139598       20       29       39       20       32       37     43      44    32          51            9
390.070511       20       29       39       20       32       37     43      44    32          51            9
391.001423       20       29       39       20       32       37     43      44    32          51            9
391.932336       20       29       39       20       32       37     43      44    32          51            9
392.863249       20       29       39       20       32       37     43      44    32          51            9
393.794162       20       29       39       20       32       37     43      44    32          51            9
394.725075       20       29       39       20       32       37     43      44    32          51            9
395.655988       20       29       39       20       32       37     43      44    32          51            9
396.586901       20       29       39       20       32       37     43      44    32          51            9
397.517814       20       29       39       20       32       37     43      44    32          51            9
398.448727       20       29       39       20       32       37     43      44    32          51            9
399.379640       20       29       39       20       32       37     43      44    32          51            9
400.310553       20       29       39       20       32       37     43      44    32          51            9
401.241465       20       29       39       20       32       37     43      44    32          51            9
402.172378       20       29       39       20       32       37     43      44    32          51            9
403.103291       20       29       39       20       32       37     43      44    32          51            9
404.034204       20       29       39       20       32       37     43      44    32          51            9
404.965117       20       29       39       20       32       37     43      44    32          51            9
405.896030       20       29       39       20       32       37     43      44    32          51            9
406.826943       20       29       39       20       32       37     43      44    32          51            9
407.757856       20       29       39       20       32       37     43      44    32          51            9
408.688769       20       29       39       20       32       37     43      44    32          51            9
409.619682       20       29       39       20       32       37     43      44    32          51            9
410.550595       20       29       39       20       32       37     43      44    32          51            9
411.481508       20       29       39       20       32       37     43      44    32          51            9
412.412420       20       29       39       20       32       37     43      44    32          51            9
413.343333       20       29       39       20       32       37     43      44    32          51            9
414.274246       20       29       39       20       32       37     43      44    32          51            9
415.205159       20       29       39       20       32       37     43      44    32          51            9
416.136072       20       29       39       20       32       37     43      44    32          51            9
417.066985       20       29       39       20       32       37     43      44    32          51            9
417.997898       20       29       39       20       32       37     43      44    32          51            9
418.928811       20       29       39       20       32       37     43      44    32          51            9
419.859724       20       29       39       20       32       37     43      44    32          51            9
420.790637       20       29       39       20       32       37     43      44    32          51            9
421.721550       20       29       39       20       32       37     43      44    32          51            9
422.652462       21       29       39       20       32       37     43      44    32          51           10
423.583375       21       29       39       20       32       37     43      44    32          51           10
424.514288       21       29       39       20       32       37     43      44    32          51           10
425.445201       21       29       39       20       32       37     43      44    32          51           10
