Absolute performance profile for SolverTime
Filter: no fail
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  scip  virt. best  virt. worst
138.888379       15       21       29       20       23       27     31    24          35           12
139.519603       15       21       29       20       23       27     31    24          35           12
140.150828       15       21       29       20       23       27     31    24          35           12
140.782052       15       21       29       20       23       27     31    24          35           12
141.413277       15       21       29       20       23       27     31    24          35           12
142.044501       15       21       29       20       23       27     31    24          35           12
142.675725       15       21       29       20       23       27     31    24          35           12
143.306950       15       21       29       20       23       27     31    24          35           12
143.938174       15       21       29       20       23       27     31    24          35           12
144.569399       15       21       29       20       23       27     31    24          35           12
145.200623       15       21       29       20       23       27     31    24          35           12
145.831848       15       21       29       20       23       27     31    24          35           12
146.463072       15       21       29       20       23       27     31    24          35           12
147.094297       15       21       29       20       23       27     31    24          35           12
147.725521       15       21       29       20       23       27     31    24          35           12
148.356745       15       21       29       20       23       27     31    24          35           12
148.987970       15       21       29       20       23       27     31    24          35           12
149.619194       15       21       29       20       23       27     31    24          35           12
150.250419       15       21       29       20       23       27     31    24          35           12
150.881643       15       21       29       20       23       27     31    24          35           12
151.512868       15       21       29       20       23       27     31    24          35           12
152.144092       15       21       29       20       23       27     31    24          35           12
152.775317       15       21       29       20       23       27     31    24          35           12
153.406541       15       21       29       20       23       27     31    24          35           12
154.037766       15       21       29       20       23       27     31    24          35           12
154.668990       15       21       29       20       23       27     31    24          35           12
155.300214       15       21       29       20       23       27     31    24          35           12
155.931439       15       21       29       20       23       27     31    24          35           12
156.562663       15       21       29       20       23       27     31    24          35           12
157.193888       15       21       29       20       23       27     31    24          35           12
157.825112       15       21       29       20       23       27     31    24          35           12
158.456337       15       21       29       20       23       27     31    24          35           12
159.087561       15       21       29       20       23       27     31    24          35           12
159.718786       15       21       29       20       23       27     31    24          35           12
160.350010       15       21       29       20       24       27     31    24          35           12
160.981234       15       21       29       20       24       27     31    24          35           12
161.612459       15       21       29       20       24       27     31    24          35           12
162.243683       15       21       29       20       24       27     31    24          35           12
