Relative performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
              SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
158.971791         25       29       33       27       29       36     38      37    30          40           20
160.702911         25       29       33       27       29       36     38      37    30          40           20
162.452881         25       29       33       27       29       36     38      37    30          40           20
164.221908         25       29       33       27       29       36     38      37    30          40           20
166.010199         25       29       33       27       29       36     38      37    30          40           20
167.817963         25       29       33       27       29       36     38      37    30          40           20
169.645412         25       29       33       27       29       36     38      37    30          40           20
171.492762         25       29       33       27       29       36     38      37    30          40           20
173.360228         25       29       33       27       29       36     38      37    30          40           20
175.248030         25       29       33       27       29       36     38      37    30          40           20
177.156390         25       29       33       27       29       36     38      37    30          40           20
179.085530         25       29       33       27       29       36     38      37    30          40           20
181.035678         25       29       33       27       29       36     38      37    30          40           20
183.007061         25       29       33       27       29       36     38      37    30          40           20
184.999912         25       29       33       27       29       36     38      37    30          40           20
187.014464         25       29       33       27       29       36     38      37    30          40           20
189.050954         25       29       33       27       29       36     38      37    30          40           20
191.109620         25       29       33       27       29       36     38      37    30          40           20
193.190704         26       30       33       28       31       36     38      37    30          40           21
195.294449         26       30       33       28       31       36     38      37    30          40           21
197.421103         26       30       33       28       31       36     38      37    30          40           21
199.570916         26       30       33       28       31       36     38      37    30          40           21
201.744138         26       30       34       28       31       36     38      37    30          40           21
203.941026         27       30       34       28       31       36     38      37    30          40           21
206.161837         27       30       34       28       31       36     38      37    30          40           21
208.406832         27       30       34       28       31       36     38      37    30          40           21
210.676273         27       30       34       28       31       36     38      37    30          40           21
212.970427         27       30       34       28       31       36     38      37    30          40           21
215.289564         27       30       34       28       31       36     38      37    30          40           21
217.633954         27       30       34       28       31       36     38      37    30          40           21
220.003874         27       30       34       28       31       36     38      37    30          40           21
222.399601         27       30       34       28       31       36     38      37    30          40           21
224.821416         27       30       34       28       31       36     38      37    30          40           21
227.269604         27       30       34       28       32       36     38      37    30          40           21
