Relative performance profile for SolverTime
Filter: no fail
             SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  scip  virt. best  virt. worst
1745.713294       36       40       40       39       40       38     41    40          41           33
1774.654557       36       40       40       39       40       38     41    40          41           33
1804.075622       36       40       40       39       40       38     41    40          41           33
1833.984444       36       40       40       39       40       38     41    40          41           33
1864.389108       36       40       40       39       40       38     41    40          41           33
1895.297836       36       40       40       39       40       38     41    40          41           33
1926.718982       36       40       40       39       40       38     41    40          41           33
1958.661044       36       40       40       39       40       38     41    40          41           33
1991.132656       36       40       40       39       40       38     41    40          41           33
2024.142598       36       40       40       39       40       38     41    40          41           33
2057.699795       36       40       40       39       40       38     41    40          41           33
2091.813318       36       40       40       39       40       38     41    40          41           33
2126.492392       36       40       40       39       40       38     41    40          41           33
2161.746392       37       40       40       39       40       38     41    40          41           34
2197.584849       37       40       40       39       40       38     41    40          41           34
2234.017454       37       40       40       39       40       38     41    40          41           34
2271.054055       37       40       40       39       40       38     41    40          41           34
2308.704667       37       40       40       39       40       38     41    40          41           34
2346.979468       37       40       40       39       40       38     41    40          41           34
2385.888807       37       40       40       39       40       38     41    40          41           34
2425.443204       37       40       40       39       40       38     41    40          41           34
2465.653353       37       40       40       39       40       38     41    40          41           34
2506.530124       37       40       40       39       40       38     41    40          41           34
2548.084569       37       40       40       39       40       38     41    40          41           34
2590.327925       37       40       40       39       40       38     41    40          41           34
2633.271610       37       40       40       39       40       38     41    40          41           34
2676.927236       37       40       40       39       40       38     41    40          41           34
2721.306606       37       40       40       39       40       38     41    40          41           34
2766.421718       37       40       40       39       40       38     41    40          41           34
2812.284770       37       40       40       39       40       38     41    40          41           34
2858.908162       37       40       40       39       40       38     41    40          41           34
2906.304498       37       40       40       39       40       38     41    40          41           34
2954.486593       37       40       40       39       40       38     41    40          41           34
3003.467473       37       40       40       39       40       38     41    40          41           34
3053.260382       37       40       40       39       40       38     41    40          41           34
3103.878782       37       40       40       39       40       38     41    40          41           34
3155.336357       37       40       40       39       40       38     41    40          41           34
3207.647020       37       40       40       39       40       38     41    40          41           34
3260.824915       37       40       40       39       40       38     41    40          41           34
3314.884417       37       40       40       39       40       38     41    40          41           34
3369.840144       37       40       40       39       40       38     41    40          41           34
3425.706953       37       40       40       39       40       38     41    40          41           34
3482.499948       37       40       40       39       40       38     41    40          41           34
3540.234485       38       40       40       39       40       38     41    40          41           35
3598.926172       38       40       40       39       40       38     41    40          41           35
3658.590878       39       40       40       39       40       38     41    40          41           36
