Relative performance profile for SolverTime
Filter: within 0.102% of known optimal value and not failed
              SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
10.021142           6        7       10        6        6        9     11      17     8          18            3
10.120757           6        7       10        6        7        9     11      17     8          18            3
10.221363           6        7       10        6        7        9     11      17     8          18            3
10.322968           6        7       10        6        7        9     11      17     8          18            3
10.425583           6        7       10        6        7        9     12      17     8          18            3
10.529219           6        7       10        6        7        9     12      17     8          18            3
10.633884           7        7       10        6        7        9     12      17     8          18            3
10.739590           7        7       10        6        7       10     13      17     8          18            3
10.846347           7        7       10        6        7       10     13      17     8          18            3
10.954165           7        7       10        6        7       10     13      17     8          18            3
11.063055           7        7       10        6        7       10     13      17     8          18            3
11.173027           7        7       10        6        7       10     13      17     8          18            3
11.284092           7        7       10        6        7       10     14      17     8          18            3
11.396261           7        7       10        6        7       10     14      17     8          18            3
11.509546           7        7       10        6        7       10     14      17     8          18            3
11.623956           7        7       10        6        7       10     14      17     8          18            3
11.739504           7        7       10        6        7       10     14      17     8          18            3
11.856200           7        7       10        6        7       10     14      17     8          18            3
11.974057           7        7       10        6        8       10     14      17     8          18            4
12.093085           7        7       10        6        8       10     14      17     8          18            4
12.213296           7        7       10        6        8       10     14      17     8          18            4
12.334702           8        7       10        6        8       10     14      17     8          18            4
12.457315           8        7       10        6        8       10     14      17     8          18            4
12.581147           8        7       10        6        8       10     14      17     8          18            4
12.706209           8        7       10        6        8       10     14      17     8          18            4
12.832515           8        7       10        6        8       10     15      17     8          18            4
12.960077           8        7       10        6        8       10     15      17     8          18            4
13.088906           8        7       10        6        8       10     15      17     8          18            4
13.219016           8        7       10        6        8       10     15      17     8          18            4
13.350420           8        7       10        6        8       10     15      17     8          18            4
13.483129           8        7       10        6        8       10     15      17     8          18            4
13.617158           8        7       10        6        8       10     15      17     8          18            4
13.752519           8        7       10        6        8       10     15      17     8          18            4
13.889226           8        7       10        6        8       10     15      17     8          18            4
14.027292           8        7       10        6        8       11     15      17     8          18            4
14.166730           8        7       10        6        8       11     15      17     8          18            4
14.307554           8        7       10        6        8       11     15      17     8          18            4
14.449778           8        7       10        6        8       11     15      17     8          18            4
14.593416           8        7       10        6        8       11     15      17     8          18            4
14.738481           8        7       10        6        8       11     15      17     8          18            4
14.884989           8        7       10        6        8       11     15      17     8          18            4
15.032953           8        7       10        6        8       11     15      17     8          18            4
15.182388           8        7       10        6        8       11     15      17     8          18            4
15.333308           8        7       10        6        8       11     15      17     8          18            4
15.485729           8        7       10        6        8       11     15      17     9          18            4
15.639664           8        7       10        6        8       11     15      17     9          18            4
15.795130           8        7       10        6        8       11     15      17     9          18            4
15.952142           8        7       10        6        8       11     15      17     9          18            4
16.110714           8        7       10        6        8       11     15      17     9          18            4
16.270862           8        7       10        6        8       11     15      17     9          18            4
16.432602           8        7       10        6        8       11     15      17     9          18            4
16.595950           8        7       10        6        8       11     15      17     9          18            4
16.760922           8        7       10        6        8       11     15      17     9          18            4
16.927534           8        7       10        6        8       11     15      17     9          18            4
17.095802           8        7       10        6        8       11     15      17     9          18            4
17.265742           8        7       10        6        8       11     15      17     9          18            4
17.437372           8        7       10        6        8       11     15      17     9          18            4
17.610708           8        7       10        6        8       11     15      17     9          18            4
17.785767           8        7       10        6        8       11     15      17     9          18            4
