Relative performance profile for SolverTime
Filter: no fail
              SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
48.296513          29       37       45       31       35       43     48      52    41          60           20
48.822437          29       37       45       31       35       43     48      52    41          60           20
49.354088          29       37       45       31       35       43     48      52    41          60           20
49.891528          29       37       46       31       35       43     48      52    41          60           20
50.434821          29       37       46       31       35       43     48      52    41          60           20
50.984029          30       38       46       32       36       44     48      52    41          60           20
51.539219          30       38       47       32       36       44     48      52    41          60           20
52.100454          30       38       47       32       36       44     48      52    42          60           21
52.667800          30       38       47       32       36       44     48      52    42          60           21
53.241325          30       38       47       32       36       44     48      52    42          60           21
53.821095          30       38       48       32       36       44     48      52    42          60           21
54.407179          30       38       48       32       36       44     48      52    42          60           21
54.999645          30       38       48       32       36       44     49      52    42          60           21
55.598562          30       38       48       32       36       44     49      52    42          60           21
56.204001          30       38       48       32       36       44     49      52    42          60           21
56.816033          30       38       48       32       36       44     49      52    42          60           21
57.434730          30       38       48       32       36       45     49      52    42          60           21
58.060164          30       38       48       32       36       45     49      52    42          60           21
58.692409          30       38       48       32       36       45     49      52    42          60           21
59.331539          30       38       48       32       36       45     49      52    42          60           21
59.977628          30       38       48       32       36       45     50      52    42          60           21
60.630753          30       38       48       32       36       45     50      52    42          60           21
61.290990          30       38       48       32       36       45     50      52    42          60           21
61.958417          30       38       48       32       36       45     50      52    42          60           21
62.633111          30       38       48       32       36       45     50      52    42          60           21
63.315153          30       38       48       32       36       45     50      52    42          60           21
64.004622          30       38       48       32       36       45     50      52    42          60           21
64.701599          30       38       48       32       37       45     50      52    42          60           21
65.406165          30       38       48       32       37       45     50      52    42          60           21
66.118404          30       38       48       32       38       45     50      52    42          60           21
66.838399          30       38       48       32       39       46     50      52    42          60           21
67.566234          30       38       48       32       39       46     50      52    42          60           21
68.301995          30       38       48       32       39       46     50      52    42          60           21
69.045768          30       38       48       32       39       46     50      52    42          60           21
69.797640          30       38       48       32       39       47     50      52    42          60           21
70.557700          30       38       48       32       39       47     50      52    42          60           21
71.326036          30       38       48       32       39       47     50      52    42          60           21
72.102740          30       39       49       32       40       48     50      52    42          60           21
72.887901          31       40       49       33       41       49     50      52    42          60           22
73.681612          31       40       49       33       41       49     51      52    43          60           22
74.483966          32       40       49       34       41       49     51      52    43          60           23
75.295057          32       41       49       34       41       49     51      52    43          60           23
76.114981          33       42       49       35       42       49     51      52    43          60           23
76.943833          33       42       49       35       42       49     51      52    43          60           23
77.781711          33       42       49       35       42       49     51      52    44          60           24
78.628713          33       42       49       35       42       49     51      52    44          60           24
79.484939          33       43       49       35       42       49     51      52    44          60           24
80.350488          33       43       49       35       42       49     51      52    44          60           24
81.225463          33       43       49       35       42       49     51      52    44          60           24
82.109966          33       43       49       35       42       49     51      52    44          60           24
83.004100          33       43       49       36       42       49     51      52    44          60           24
83.907971          33       43       49       36       42       49     51      52    45          60           24
84.821685          33       43       49       36       42       49     51      52    45          60           24
85.745349          33       43       49       36       42       49     51      52    45          60           24
86.679071          33       43       49       36       42       49     51      52    45          60           24
87.622961          33       43       49       36       42       49     51      52    45          60           24
88.577129          33       43       49       36       42       49     51      52    45          60           24
89.541687          33       43       49       36       42       49     51      52    45          60           24
90.516749          33       43       49       36       42       49     51      52    45          60           24
91.502429          33       43       49       36       42       49     51      52    45          60           24
92.498843          33       43       49       36       42       49     52      52    45          60           24
93.506107          33       43       49       36       42       49     52      52    45          60           24
94.524339          33       43       49       36       42       49     52      52    45          60           24
95.553660          33       43       49       36       42       49     52      52    45          60           24
96.594189          33       43       49       36       42       49     52      52    45          60           24
97.646049          33       43       49       36       42       49     52      52    45          60           24
98.709364          33       43       49       37       42       49     52      52    45          60           24
99.784257          33       43       49       37       42       49     52      52    45          60           24
100.870855         33       43       49       37       42       49     52      52    45          60           24
101.969286         33       43       49       37       42       49     52      52    45          60           24
103.079678         33       43       49       37       42       49     52      52    45          60           24
104.202162         34       43       50       38       43       49     52      52    45          60           24
105.336869         34       44       50       38       43       49     52      52    45          60           24
106.483932         34       44       50       38       43       49     53      52    46          60           24
107.643486         35       44       50       39       44       49     53      52    46          60           24
108.815667         35       46       50       39       44       49     53      52    46          60           25
110.000613         35       46       50       39       44       49     53      52    46          60           25
111.198462         35       46       50       40       44       49     53      52    46          60           25
112.409355         35       46       50       40       44       49     53      52    46          60           25
113.633434         35       46       50       40       44       49     53      52    46          60           25
114.870843         35       46       50       40       44       49     53      52    46          60           25
116.121726         35       46       50       40       44       49     53      52    46          60           25
117.386231         35       46       50       40       44       49     53      52    46          60           25
118.664505         35       46       50       40       44       49     53      52    46          60           25
119.956700         35       46       50       40       45       49     53      52    46          60           25
121.262965         35       46       50       40       45       49     53      52    46          60           25
122.583455         35       46       50       40       45       49     53      52    46          60           25
123.918325         35       46       50       40       45       50     53      52    46          60           25
125.267731         35       46       50       40       45       50     53      52    46          60           25
126.631831         35       46       50       40       45       51     53      52    46          60           25
128.010785         35       46       50       40       45       51     53      52    46          60           25
129.404755         36       47       50       41       45       51     53      52    46          60           26
130.813905         36       47       50       41       45       51     53      52    46          60           26
132.238400         36       47       51       41       45       51     53      52    46          60           26
133.678407         36       47       51       41       45       51     53      52    46          60           26
135.134095         36       47       51       41       45       51     54      53    46          60           26
136.605634         36       47       51       41       45       51     54      53    46          60           26
138.093198         36       47       51       41       45       51     54      53    47          60           26
139.596961         36       47       51       41       45       51     54      53    47          60           26
141.117099         36       47       51       41       45       51     54      53    47          60           26
142.653790         36       47       51       41       45       51     54      53    47          60           26
144.207215         36       47       51       41       45       51     54      53    47          60           26
145.777556         36       47       51       41       45       51     54      53    47          60           26
147.364997         36       47       51       41       45       51     54      53    47          60           26
148.969725         36       47       51       41       45       51     54      53    47          60           26
150.591927         36       47       51       41       45       52     54      53    47          60           26
152.231794         36       47       51       41       45       52     54      53    47          60           26
153.889519         37       47       51       41       45       52     54      53    47          60           27
155.565295         37       47       51       41       45       52     54      53    47          60           27
157.259320         37       47       51       41       45       52     54      53    47          60           27
158.971791         37       47       51       41       45       52     54      53    47          60           27
160.702911         37       47       51       41       45       52     54      53    47          60           27
162.452881         37       47       51       41       45       52     54      53    47          60           27
164.221908         37       47       51       41       45       52     54      53    47          60           27
166.010199         37       47       51       41       45       52     54      53    47          60           27
167.817963         37       47       51       41       45       52     54      53    47          60           27
169.645412         37       47       51       41       45       52     54      53    47          60           27
171.492762         37       47       51       41       46       52     54      53    47          60           27
173.360228         37       47       51       41       46       52     54      53    47          60           27
175.248030         38       47       51       41       46       52     54      53    47          60           27
177.156390         38       47       51       41       46       52     54      53    47          60           27
179.085530         38       47       51       41       46       52     54      53    47          60           27
181.035678         38       47       51       41       46       52     54      53    47          60           27
183.007061         38       47       51       41       46       52     54      53    47          60           27
184.999912         38       47       51       41       46       52     54      53    47          60           27
187.014464         38       47       51       41       46       52     54      53    47          60           27
189.050954         38       47       51       41       46       52     54      53    47          60           27
191.109620         38       47       51       41       46       52     54      53    47          60           27
193.190704         39       48       51       42       48       52     54      53    47          60           28
195.294449         39       48       51       42       48       52     54      53    47          60           28
197.421103         39       48       51       42       48       52     54      53    47          60           28
199.570916         39       48       51       42       48       52     54      53    47          60           28
201.744138         39       48       52       42       48       52     54      53    47          60           28
203.941026         40       48       52       42       48       52     54      53    47          60           28
206.161837         40       48       52       42       48       52     54      53    47          60           28
208.406832         40       48       52       42       48       52     54      53    47          60           28
210.676273         40       48       52       42       48       52     54      53    47          60           28
212.970427         40       48       52       42       48       52     54      53    47          60           28
215.289564         40       48       52       42       48       52     54      53    47          60           28
217.633954         40       48       52       42       48       52     54      53    47          60           28
220.003874         40       48       52       42       48       52     54      53    47          60           28
222.399601         40       48       52       42       48       52     54      53    47          60           28
224.821416         40       48       52       42       48       52     54      53    47          60           28
227.269604         40       48       52       42       49       52     54      53    47          60           28
229.744450         40       48       52       42       49       52     54      53    47          60           28
232.246247         40       48       52       42       49       52     54      53    47          60           28
234.775287         40       48       52       42       49       52     54      53    47          60           28
