Absolute performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
235.538967       10       16       25       10       17       23     27      28    18          32            4
236.469880       10       16       25       10       17       23     27      28    18          32            4
237.400793       10       16       25       10       17       23     27      28    18          32            4
238.331706       10       16       25       10       17       23     27      28    18          32            4
239.262619       10       16       25       10       17       23     27      28    18          32            4
240.193532       10       16       25       10       17       23     28      28    18          32            4
241.124444       10       16       25       10       17       23     28      28    18          32            4
242.055357       10       16       25       10       17       23     28      28    18          32            4
242.986270       10       16       25       10       17       23     28      28    18          32            4
243.917183       10       16       25       10       17       23     28      28    18          32            4
244.848096       10       16       25       10       17       23     28      28    18          32            4
245.779009       10       16       25       10       17       23     28      28    18          32            4
246.709922       10       16       25       10       17       23     28      28    18          32            4
247.640835       10       16       25       10       17       23     28      28    18          32            4
248.571748       10       16       25       10       17       23     28      28    18          32            4
249.502661       10       16       25       10       17       23     28      28    18          32            4
250.433574       10       16       25       10       17       23     28      28    18          32            4
251.364486       10       16       25       10       17       23     28      28    18          32            4
252.295399       10       16       25       10       17       23     28      28    18          32            4
253.226312       10       16       25       10       17       23     28      28    18          32            4
254.157225       10       16       25       10       17       23     28      28    18          32            4
255.088138       10       16       25       10       17       23     28      28    18          32            4
256.019051       10       16       25       10       17       23     28      28    18          32            4
256.949964       10       16       25       10       17       23     28      28    18          32            4
257.880877       10       16       25       10       17       23     28      28    18          32            4
258.811790       10       16       25       10       17       24     28      28    18          32            4
259.742703       10       16       25       10       17       24     28      28    18          32            4
260.673616       10       16       25       10       17       24     28      28    18          32            4
261.604529       10       16       25       10       17       24     28      28    18          32            4
262.535441       10       16       25       10       17       24     28      28    18          32            4
263.466354       10       16       25       10       17       24     28      28    18          32            4
264.397267       10       16       25       10       17       24     28      28    18          32            4
265.328180       10       16       25       10       17       24     28      28    18          32            4
266.259093       10       16       25       10       17       24     28      28    18          32            4
267.190006       10       16       25       10       17       24     28      28    18          32            4
268.120919       10       16       25       10       17       24     28      28    18          32            4
269.051832       10       16       25       10       17       24     28      28    18          32            4
269.982745       10       16       25       10       17       24     28      28    18          32            4
270.913658       10       16       25       10       17       24     28      28    18          32            4
271.844571       10       16       25       10       17       24     28      28    18          32            4
272.775483       10       16       25       10       17       24     28      28    18          32            4
273.706396       10       16       25       10       17       24     28      28    18          32            4
274.637309       10       16       25       10       17       24     28      28    18          32            4
275.568222       10       16       25       10       17       24     28      28    18          32            4
276.499135       10       16       25       10       17       24     28      28    18          32            4
277.430048       10       16       25       10       17       24     28      28    18          32            4
278.360961       10       16       25       10       17       24     28      28    18          32            4
279.291874       10       16       25       10       17       24     28      28    18          32            4
280.222787       10       16       25       10       17       24     28      28    18          32            4
281.153700       10       16       25       10       17       24     28      28    18          32            4
282.084613       10       16       25       10       17       24     28      28    18          32            4
283.015526       10       16       25       10       17       24     28      28    18          32            4
283.946438       10       16       25       10       17       24     28      28    18          32            4
284.877351       10       16       25       10       17       24     28      28    18          32            4
285.808264       10       16       25       10       17       24     28      28    18          32            4
286.739177       10       16       25       10       17       24     28      28    18          32            4
287.670090       10       16       25       10       17       24     28      28    18          32            4
288.601003       10       16       25       10       17       24     28      28    18          32            4
289.531916       10       16       25       10       17       24     28      28    18          32            4
290.462829       10       16       25       10       17       24     28      28    18          32            4
291.393742       10       16       25       10       17       24     28      28    18          32            4
292.324655       10       16       25       10       17       24     28      28    18          32            4
293.255568       10       16       25       10       17       24     28      28    18          32            4
294.186480       10       16       25       10       17       24     28      28    18          32            4
295.117393       10       16       25       10       17       24     28      28    18          32            4
296.048306       10       16       25       10       17       24     28      28    18          32            4
296.979219       10       16       25       10       17       24     28      28    18          32            4
297.910132       10       16       25       10       18       24     28      28    18          32            4
298.841045       10       16       25       10       18       24     28      28    18          32            4
299.771958       10       16       25       10       18       24     28      28    18          32            4
300.702871       10       16       25       10       18       24     28      28    18          32            4
301.633784       10       16       25       10       18       24     28      28    18          32            4
302.564697       10       16       25       10       18       24     28      28    18          32            4
303.495610       10       16       25       10       18       24     28      28    18          32            4
304.426523       10       16       25       10       18       24     28      28    18          32            4
305.357435       10       16       25       11       18       24     28      28    18          32            4
306.288348       10       16       25       11       18       24     28      28    18          32            4
307.219261       10       16       25       11       18       24     28      28    18          32            4
