Absolute performance profile for SolverTime
Filter: gap <= 0.102% and not failed
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
273.827180       20       26       37       19       31       37     42      43    30          50            8
274.730841       20       26       37       19       31       37     42      43    30          50            8
275.634502       20       26       37       19       31       37     42      43    30          50            8
276.538162       20       26       37       19       31       37     42      43    30          50            8
277.441823       20       26       37       19       31       37     42      43    30          50            8
278.345483       20       26       37       19       31       37     42      43    30          50            8
279.249144       20       26       37       19       31       37     42      43    30          50            8
280.152805       20       26       37       19       31       37     42      43    30          50            8
281.056465       20       26       37       19       31       37     42      43    30          50            8
281.960126       20       26       37       19       31       37     42      43    30          50            8
282.863787       20       26       37       19       31       37     42      43    30          50            8
283.767447       20       26       37       19       31       37     42      43    30          50            8
284.671108       20       26       37       19       31       37     42      43    30          50            8
285.574769       20       26       37       19       31       37     42      43    30          50            8
286.478429       20       26       37       19       31       37     42      43    30          50            8
287.382090       20       26       37       19       31       37     42      43    30          50            8
288.285751       20       26       37       19       31       37     42      43    30          50            8
289.189411       20       26       37       19       31       37     42      43    30          50            8
290.093072       20       26       37       19       31       37     42      43    30          50            8
290.996733       20       26       37       19       31       37     42      43    30          50            8
291.900393       20       26       37       19       31       37     42      43    30          50            8
292.804054       20       26       37       19       31       37     42      43    30          50            8
293.707715       20       26       37       19       31       37     42      43    30          50            8
294.611375       20       26       37       19       31       37     42      43    30          50            8
295.515036       20       26       37       19       31       37     42      43    30          50            8
296.418697       20       26       37       19       31       37     42      43    30          50            8
297.322357       20       26       37       19       31       37     42      43    30          50            8
298.226018       20       26       38       19       32       37     42      43    30          51            8
299.129679       20       26       38       19       32       37     42      43    30          51            8
300.033339       20       26       38       19       32       37     42      43    30          51            8
300.937000       20       26       38       19       32       37     42      43    30          51            8
301.840661       20       26       38       19       32       37     42      43    30          51            8
302.744321       20       26       38       19       32       37     42      43    30          51            8
303.647982       20       26       38       19       32       37     42      43    30          51            8
304.551643       20       26       38       19       32       37     42      43    30          51            8
305.455303       20       26       38       20       32       37     42      43    30          51            8
306.358964       20       26       38       20       32       37     42      43    30          51            8
307.262625       20       26       38       20       32       37     42      43    30          51            8
308.166285       20       26       38       20       32       37     42      43    30          51            8
309.069946       20       26       38       20       32       37     42      43    30          51            8
309.973607       20       26       38       20       32       37     42      43    30          51            8
310.877267       20       26       38       20       32       37     42      43    30          51            8
311.780928       20       26       38       20       32       37     42      43    30          51            8
312.684589       20       26       38       20       32       37     42      43    30          51            8
313.588249       20       26       38       20       32       37     42      43    30          51            8
314.491910       20       26       38       20       32       37     42      43    30          51            8
315.395571       20       26       38       20       32       37     42      44    30          51            8
316.299231       20       26       38       20       32       37     43      44    30          51            8
317.202892       20       26       38       20       32       37     43      44    30          51            8
318.106553       20       26       38       20       32       37     43      44    30          51            8
319.010213       20       26       38       20       32       37     43      44    30          51            8
319.913874       20       26       38       20       32       37     43      44    30          51            8
320.817535       20       26       38       20       32       37     43      44    30          51            8
321.721195       20       26       38       20       32       37     43      44    30          51            8
322.624856       20       26       38       20       32       37     43      44    30          51            8
323.528517       20       26       38       20       32       37     43      44    30          51            8
324.432177       20       26       38       20       32       37     43      44    30          51            8
325.335838       20       26       38       20       32       37     43      44    30          51            8
326.239498       20       26       38       20       32       37     43      44    31          51            8
327.143159       20       26       38       20       32       37     43      44    31          51            8
328.046820       20       26       38       20       32       37     43      44    31          51            8
328.950480       20       26       38       20       32       37     43      44    31          51            8
329.854141       20       26       38       20       32       37     43      44    31          51            8
330.757802       20       26       38       20       32       37     43      44    31          51            8
331.661462       20       26       38       20       32       37     43      44    31          51            8
332.565123       20       26       38       20       32       37     43      44    31          51            8
333.468784       20       26       38       20       32       37     43      44    31          51            8
334.372444       20       26       38       20       32       37     43      44    31          51            8
335.276105       20       26       38       20       32       37     43      44    31          51            8
336.179766       20       26       38       20       32       37     43      44    31          51            8
337.083426       20       26       38       20       32       37     43      44    31          51            8
337.987087       20       26       38       20       32       37     43      44    31          51            8
338.890748       20       26       38       20       32       37     43      44    31          51            8
339.794408       20       26       38       20       32       37     43      44    31          51            8
340.698069       20       26       38       20       32       37     43      44    31          51            8
341.601730       20       26       38       20       32       37     43      44    31          51            8
342.505390       20       26       38       20       32       37     43      44    31          51            8
343.409051       20       26       38       20       32       37     43      44    31          51            8
344.312712       20       26       38       20       32       37     43      44    31          51            8
345.216372       20       26       38       20       32       37     43      44    31          51            8
346.120033       20       26       38       20       32       37     43      44    31          51            8
347.023694       20       26       38       20       32       37     43      44    31          51            8
347.927354       20       26       38       20       32       37     43      44    31          51            8
348.831015       20       26       38       20       32       37     43      44    31          51            8
349.734676       20       26       38       20       32       37     43      44    31          51            8
350.638336       20       26       38       20       32       37     43      44    31          51            8
351.541997       20       26       38       20       32       37     43      44    31          51            8
352.445658       20       26       38       20       32       37     43      44    31          51            8
353.349318       20       26       38       20       32       37     43      44    31          51            8
354.252979       20       26       38       20       32       37     43      44    32          51            8
355.156640       20       26       38       20       32       37     43      44    32          51            8
356.060300       20       26       38       20       32       37     43      44    32          51            8
356.963961       20       26       38       20       32       37     43      44    32          51            8
357.867622       20       26       38       20       32       37     43      44    32          51            8
358.771282       20       26       38       20       32       37     43      44    32          51            8
359.674943       20       26       38       20       32       37     43      44    32          51            8
360.578604       20       26       38       20       32       37     43      44    32          51            8
361.482264       20       26       38       20       32       37     43      44    32          51            8
362.385925       20       26       38       20       32       37     43      44    32          51            8
363.289586       20       27       38       20       32       37     43      44    32          51            8
364.193246       20       27       38       20       32       37     43      44    32          51            8
365.096907       20       27       38       20       32       37     43      44    32          51            8
366.000568       20       27       38       20       32       37     43      44    32          51            8
366.904228       20       27       38       20       32       37     43      44    32          51            8
367.807889       20       27       38       20       32       37     43      44    32          51            8
368.711550       20       27       38       20       32       37     43      44    32          51            8
369.615210       20       27       38       20       32       37     43      44    32          51            8
370.518871       20       27       38       20       32       37     43      44    32          51            8
371.422532       20       27       38       20       32       37     43      44    32          51            8
372.326192       20       27       38       20       32       37     43      44    32          51            8
373.229853       20       27       38       20       32       37     43      44    32          51            8
374.133514       20       27       38       20       32       37     43      44    32          51            8
375.037174       20       27       38       20       32       37     43      44    32          51            8
375.940835       20       27       38       20       32       37     43      44    32          51            8
376.844495       20       27       38       20       32       37     43      44    32          51            8
377.748156       20       27       38       20       32       37     43      44    32          51            8
378.651817       20       27       38       20       32       37     43      44    32          51            8
379.555477       20       27       38       20       32       37     43      44    32          51            8
380.459138       20       27       38       20       32       37     43      44    32          51            8
381.362799       20       27       38       20       32       37     43      44    32          51            8
382.266459       20       27       38       20       32       37     43      44    32          51            8
383.170120       20       27       38       20       32       37     43      44    32          51            8
384.073781       20       27       38       20       32       37     43      44    32          51            8
384.977441       20       27       38       20       32       37     43      44    32          51            8
385.881102       20       27       38       20       32       37     43      44    32          51            8
386.784763       20       27       38       20       32       37     43      44    32          51            8
387.688423       20       27       38       20       32       37     43      44    32          51            8
388.592084       20       27       38       20       32       37     43      44    32          51            8
389.495745       20       27       38       20       32       37     43      44    32          51            8
390.399405       20       27       38       20       32       37     43      44    32          51            8
391.303066       20       27       38       20       32       37     43      44    32          51            8
392.206727       20       27       38       20       32       37     43      44    32          51            8
393.110387       20       27       38       20       32       37     43      44    32          51            8
394.014048       20       27       38       20       32       37     43      44    32          51            8
394.917709       20       27       38       20       32       37     43      44    32          51            8
395.821369       20       27       38       20       32       37     43      44    32          51            8
396.725030       20       27       38       20       32       37     43      44    32          51            8
397.628691       20       27       38       20       32       37     43      44    32          51            8
398.532351       20       27       38       20       32       37     43      44    32          51            8
399.436012       20       27       38       20       32       37     43      44    32          51            8
400.339673       20       27       38       20       32       37     43      44    32          51            8
401.243333       20       27       38       20       32       37     43      44    32          51            8
402.146994       20       27       38       20       32       37     43      44    32          51            8
403.050655       20       27       38       20       32       37     43      44    32          51            8
403.954315       20       27       38       20       32       37     43      44    32          51            8
404.857976       20       27       38       20       32       37     43      44    32          51            8
405.761637       20       27       38       20       32       37     43      44    32          51            8
406.665297       20       27       38       20       32       37     43      44    32          51            8
407.568958       20       27       38       20       32       37     43      44    32          51            8
408.472619       20       27       38       20       32       37     43      44    32          51            8
409.376279       20       27       38       20       32       37     43      44    32          51            8
410.279940       20       27       38       20       32       37     43      44    32          51            8
411.183601       20       27       38       20       32       37     43      44    32          51            8
412.087261       20       27       38       20       32       37     43      44    32          51            8
412.990922       20       27       38       20       32       37     43      44    32          51            8
413.894583       20       27       38       20       32       37     43      44    32          51            8
414.798243       20       27       38       20       32       37     43      44    32          51            8
415.701904       20       27       38       20       32       37     43      44    32          51            8
416.605565       20       27       38       20       32       37     43      44    32          51            8
417.509225       20       27       38       20       32       37     43      44    32          51            8
418.412886       20       27       38       20       32       37     43      44    32          51            8
419.316547       20       27       38       20       32       37     43      44    32          51            8
420.220207       20       27       38       20       32       37     43      44    32          51            8
421.123868       20       27       38       20       32       37     43      44    32          51            8
422.027529       21       27       38       20       32       37     43      44    32          51            9
422.931189       21       27       38       20       32       37     43      44    32          51            9
423.834850       21       27       38       20       32       37     43      44    32          51            9
424.738511       21       27       38       20       32       37     43      44    32          51            9
425.642171       21       27       38       20       32       37     43      44    32          51            9
426.545832       21       27       38       20       32       37     43      44    32          51            9
427.449492       21       27       38       20       32       37     43      44    32          51            9
428.353153       21       27       38       20       32       37     43      44    32          51            9
429.256814       21       27       38       20       32       37     43      44    32          51            9
430.160474       21       27       38       20       32       37     43      44    32          51            9
431.064135       21       28       38       20       32       37     43      44    32          51            9
431.967796       21       28       38       20       32       37     43      44    32          51            9
432.871456       21       28       38       20       32       37     43      44    32          51            9
433.775117       21       28       38       20       32       37     43      44    32          51            9
434.678778       21       28       38       20       32       37     43      44    32          51            9
435.582438       21       28       38       20       33       37     43      44    32          51            9
436.486099       21       28       38       20       33       37     43      44    32          51            9
437.389760       21       28       38       20       33       37     43      44    32          51            9
438.293420       21       28       38       20       33       37     43      44    32          51            9
439.197081       21       28       38       20       33       37     43      44    32          51            9
440.100742       21       28       38       20       33       37     43      44    32          51            9
441.004402       21       28       38       20       33       37     43      44    32          51            9
441.908063       21       28       38       20       33       37     43      44    32          51            9
442.811724       21       28       38       20       33       37     43      44    32          51            9
443.715384       21       28       38       20       33       37     43      44    32          51            9
444.619045       21       28       38       20       33       37     43      44    32          51            9
445.522706       21       28       38       20       33       37     43      44    32          51            9
446.426366       21       28       38       20       33       37     43      44    32          51            9
447.330027       21       28       38       20       33       37     43      44    32          51            9
448.233688       21       28       38       20       33       37     43      44    32          51            9
449.137348       21       28       38       20       33       37     43      44    32          51            9
450.041009       21       28       38       20       33       37     43      44    32          51            9
450.944670       21       28       38       20       33       37     43      44    32          51            9
451.848330       21       28       38       20       33       37     43      44    32          51            9
452.751991       21       28       38       20       33       37     43      44    32          51            9
453.655652       21       28       38       20       33       37     43      44    32          51            9
